"delta_gen","s_gen","delta_epi","s_epi"
-0.185745104879584,0.0541834834829399,-0.18011095463159,0.0614777941103481
-0.057128357361079,0.0541834834829399,-0.0197150004349123,0.0614777941103481
-0.0874967066267185,0.236774415263042,-0.0831365866198384,0.242683966396881
-0.163793295824366,0.236774415263042,0.122013291778753,0.242683966396881
-0.257027304336803,0.17300033599035,-0.257027304336803,0.17300033599035
-0.0681422584292922,0.17300033599035,-0.0681422584292922,0.17300033599035
-0.257027304336803,0.12158397760441,-0.257027304336803,0.12158397760441
-0.0184866080626289,0.12158397760441,-0.0184866080626289,0.12158397760441
-0.0681422584292922,0.174147111416993,-0.0681422584292922,0.174147111416993
-0.0184866080626289,0.174147111416993,-0.0184866080626289,0.174147111416993
-0.205577600466796,0.000977642879935446,-0.205577600466796,0.000977642879935446
-0.0530252448146224,0.000977642879935446,-0.0530252448146224,0.000977642879935446
-0.124886400362294,0.0468650897856547,-0.124886400362294,0.0468650897856547
-0.00961343226444163,0.0468650897856547,-0.00961343226444163,0.0468650897856547
-0.00961343226444163,0.0458426291856984,-0.00961343226444163,0.0458426291856984
-0.337568376065686,0.0458426291856984,-0.337568376065686,0.0458426291856984
-0.0389091588546995,0.198042436346058,-0.0362737340959785,0.201327610404093
-0.0338302476782725,0.198042436346058,0.0900826228823942,0.201327610404093
-0.0389091588546995,0.0558030213953081,-0.0362737340959785,0.0586981581542869
-0.0448250218073661,0.0558030213953081,-0.0175507173975385,0.0586981581542869
-0.0389091588546995,0.195446378758713,-0.0362737340959785,0.198724434119796
-0.150682204313085,0.195446378758713,0.0831061257174635,0.198724434119796
-0.0338302476782725,0.0673847901553883,0.0900826228823942,0.155844636992918
-0.150682204313085,0.0673847901553883,0.0831061257174635,0.155844636992918
-0.199085778309064,0.00837131768318581,-0.199085778309064,0.00837131768318581
-0.0197891204196595,0.00837131768318581,-0.0197891204196595,0.00837131768318581
-0.199085778309064,0.0527467147942078,-0.199085778309064,0.0527467147942078
-0.00976948252779149,0.0527467147942078,-0.00976948252779149,0.0527467147942078
-0.0197891204196595,0.0413854000011885,-0.0197891204196595,0.0413854000011885
-0.00976948252779149,0.0413854000011885,-0.00976948252779149,0.0413854000011885
-0.012575013920255,0.359364339885639,-0.0115415329211315,0.360787108436125
-0.12294839331357,0.359364339885639,0.228037746178464,0.360787108436125
-0.308911118775895,0.0413618154588945,-0.131608719088613,0.0407490708459583
-0.12294839331357,0.0413618154588945,0.228037746178464,0.0407490708459583
-0.0207502615793683,0.305371792691103,-0.0191481970460539,0.307507396888693
-0.157783977032092,0.305371792691103,0.179955649809296,0.307507396888693
-0.308831987050974,0.499757488316423,-0.303165989528609,0.512052070898005
-0.032367794142236,0.499757488316423,0.364546302458762,0.512052070898005
-0.308831987050974,0.0539351997904314,-0.303165989528609,0.0625750588679178
-0.16324895909121,0.0539351997904314,-0.0366869071598211,0.0625750588679178
-0.032367794142236,0.148912131174967,0.364546302458762,0.15643863621425
-0.16324895909121,0.148912131174967,-0.0366869071598211,0.15643863621425
-0.032367794142236,0.103278528288152,0.364546302458762,0.111159902621153
-0.203938970167164,0.103278528288152,-0.193317233748113,0.111159902621153
-0.328751391293975,0.118526551051452,-0.0971829528111921,0.11071416190944
-0.0981710198405212,0.118526551051452,-0.0981710198405212,0.11071416190944
-0.328751391293975,0.063368347350166,-0.0971829528111921,0.0578668894512771
-0.044551797776761,0.063368347350166,-0.044551797776761,0.0578668894512771
-0.0981710198405212,0.150921779671897,-0.0981710198405212,0.150921779671897
-0.044551797776761,0.150921779671897,-0.044551797776761,0.150921779671897
-0.0981710198405212,0.0306862189087629,-0.0981710198405212,0.0306862189087629
-0.152001929739795,0.0306862189087629,-0.152001929739795,0.0306862189087629
-0.0981710198405212,0.098120092691609,-0.0981710198405212,0.098120092691609
-0.178584730610831,0.098120092691609,-0.178584730610831,0.098120092691609
-0.044551797776761,0.0713154687054786,-0.044551797776761,0.0713154687054786
-0.178584730610831,0.0713154687054786,-0.178584730610831,0.0713154687054786
-0.152001929739795,0.117819802947317,-0.152001929739795,0.117819802947317
-0.178584730610831,0.117819802947317,-0.178584730610831,0.117819802947317
-0.193734847588794,0.0289624136235237,-0.188063850190642,0.0361997885156482
-0.082146079458334,0.0289624136235237,-0.0440139278888328,0.0361997885156482
-0.082146079458334,0.1891654464578,-0.0440139278888328,0.191660902467912
-0.18170746716167,0.1891654464578,-0.100473417665439,0.191660902467912
-0.220629478362939,0.319915034364242,-0.220629478362939,0.319915034364242
-0.063911177298803,0.319915034364242,-0.063911177298803,0.319915034364242
-0.0921499328692349,0.10924938291577,-0.0876789213037463,0.114712252831837
-0.108243576807918,0.10924938291577,0.0112903273863553,0.114712252831837
-0.411329804681942,0.204222366351863,-0.0981549946539688,0.194721029316869
-0.130440272615524,0.204222366351863,-0.130440272615524,0.194721029316869
-0.169898981497928,0.110965522078181,-0.169898981497928,0.110965522078181
-0.130440272615524,0.110965522078181,-0.130440272615524,0.110965522078181
-0.130440272615524,0.275798587410769,-0.130440272615524,0.275798587410769
-0.22824713228354,0.275798587410769,-0.22824713228354,0.275798587410769
-0.395005967578639,0.0839421587982634,-0.0980036642359056,0.0753898348546537
-0.217293687244344,0.0839421587982634,-0.217293687244344,0.0753898348546537
-0.217293687244344,0.148369199634791,-0.217293687244344,0.148369199634791
-0.547345353976743,0.148369199634791,-0.547345353976743,0.148369199634791
-0.221396398066293,0.212528673527757,-0.0942305112404586,0.202961799573503
-0.124442351961283,0.212528673527757,-0.124442351961283,0.202961799573503
-0.124442351961283,0.118628575967608,-0.124442351961283,0.118628575967608
-0.227543052133233,0.118628575967608,-0.227543052133233,0.118628575967608
-0.124442351961283,0.00689765230075969,-0.124442351961283,0.00689765230075969
-0.375606259322176,0.00689765230075969,-0.375606259322176,0.00689765230075969
-0.124442351961283,0.284598602472529,-0.124442351961283,0.284598602472529
-0.0976602742361884,0.284598602472529,-0.0976602742361884,0.284598602472529
-0.277907675790172,0.0594377110564242,-0.272165044352084,0.067863171488878
-0.193214673980285,0.0594377110564242,-0.0335424027551495,0.067863171488878
-0.308138504164522,0.0298265829242754,-0.096829631756363,0.0225454250523589
-0.176249498265907,0.0298265829242754,-0.176249498265907,0.0225454250523589
-0.308138504164522,0.110667428340847,-0.096829631756363,0.10381154956282
-0.0494909310218397,0.110667428340847,-0.0494909310218397,0.10381154956282
-0.141643243163959,0.225253510403028,-0.141643243163959,0.225253510403028
-0.317433240498987,0.225253510403028,-0.317433240498987,0.225253510403028
-0.141643243163959,0.15337344355672,-0.141643243163959,0.15337344355672
-0.176249498265907,0.15337344355672,-0.176249498265907,0.15337344355672
-0.141643243163959,0.0549550717225458,-0.141643243163959,0.0549550717225458
-0.0494909310218397,0.0549550717225458,-0.0494909310218397,0.0549550717225458
-0.317433240498987,0.425589866979031,-0.317433240498987,0.425589866979031
-0.176249498265907,0.425589866979031,-0.176249498265907,0.425589866979031
-0.317433240498987,0.152166206675644,-0.317433240498987,0.152166206675644
-0.0494909310218397,0.152166206675644,-0.0494909310218397,0.152166206675644
-0.176249498265907,0.146408870383344,-0.176249498265907,0.146408870383344
-0.0494909310218397,0.146408870383344,-0.0494909310218397,0.146408870383344
-0.200107556560652,0.119968607026654,-0.194411826064438,0.12794347840113
-0.0362497550243066,0.119968607026654,0.0308105675773481,0.12794347840113
-0.200107556560652,0.384300901352686,-0.194411826064438,0.394157982669605
-0.177630071034567,0.384300901352686,0.257381819118441,0.394157982669605
-0.200107556560652,0.113205746862762,-0.194411826064438,0.121132462476807
-0.287261145133727,0.113205746862762,0.0116923509828933,0.121132462476807
-0.0362497550243066,0.0721986506784786,0.0308105675773481,0.0899373523356702
-0.177630071034567,0.0721986506784786,0.257381819118441,0.0899373523356702
-0.3281766976039,0.0784994743357834,-0.116743035452542,0.0794743416961641
-0.287261145133727,0.0784994743357834,0.0116923509828933,0.0794743416961641
-0.178500506669082,0.0300604542474421,-0.178500506669082,0.0300604542474421
-0.0350952767049815,0.0300604542474421,-0.0350952767049815,0.0300604542474421
-0.144200104618118,0.0373638204163325,-0.138884649871055,0.0438069860131255
-0.193257142068166,0.0373638204163325,-0.0545969055781494,0.0438069860131255
-0.144200104618118,0.0321801478376737,-0.138884649871055,0.0385911171498397
-0.339138430915575,0.0321801478376737,-0.0627916645121605,0.0385911171498397
-0.265918495684958,0.177176495519185,-0.260158199400602,0.186413733282718
-0.217550029744277,0.177176495519185,0.0709953069708883,0.186413733282718
-0.265918495684958,0.276729304826041,-0.260158199400602,0.286747727885998
-0.0521184907486892,0.276729304826041,0.163713115960437,0.286747727885998
-0.161262320604453,0.0277054384088831,-0.130749408315668,0.272328139394844
-0.217550029744277,0.0277054384088831,0.0709953069708883,0.272328139394844
-0.161262320604453,0.358925892692042,-0.130749408315668,0.446735965656768
-0.0521184907486892,0.358925892692042,0.163713115960437,0.446735965656768
-0.161262320604453,0.10172867229247,-0.130749408315668,0.173787129457069
-0.222528812424219,0.10172867229247,-0.11321323986776,0.173787129457069
-0.217550029744277,0.125307576932947,0.0709953069708883,0.443056220651961
-0.0521184907486892,0.125307576932947,0.163713115960437,0.443056220651961
-0.0521184907486892,0.00548787907957784,0.163713115960437,0.00684142580319278
-0.222528812424219,0.00548787907957784,-0.11321323986776,0.00684142580319278
-0.186117814404051,0.0101907155648469,-0.186117814404051,0.0101907155648469
-0.0697403967847215,0.0101907155648469,-0.0697403967847215,0.0101907155648469
-0.00521921279838126,0.0802557821279585,-0.00476452738230548,0.0807495356825952
-0.232890809814501,0.0802557821279585,-0.023498153531327,0.0807495356825952
-0.00521921279838126,0.0693582563010735,-0.00476452738230548,0.0698470289130458
-0.0736358997010338,0.0693582563010735,-0.0210081065461135,0.0698470289130458
-0.0157431031010672,0.100821901186593,-0.0157431031010672,0.100821901186593
-0.121426525769227,0.100821901186593,-0.121426525769227,0.100821901186593
-0.0662857888075097,0.178385854871754,-0.0625345989184607,0.18312001126694
-0.574379563988093,0.178385854871754,0.0655948636147597,0.18312001126694
-0.106440407266772,0.0986607185372929,-0.0988118547850173,0.103207675435436
-0.138734362162489,0.0986607185372929,-0.134982539987401,0.103207675435436
-0.138734362162489,0.114735193989789,-0.134982539987401,0.111164357266841
-0.394255203676904,0.114735193989789,-0.272591473340058,0.111164357266841
-0.136534395219671,0.217263794291643,-0.13130627111798,0.224634100816674
-0.156494185086029,0.217263794291643,0.106078324402629,0.224634100816674
-0.246290780511801,0.0841453161547234,-0.188353419063068,0.084497274397186
-0.156494185086029,0.0841453161547234,0.106078324402629,0.084497274397186
-0.220638672891619,0.103140897932012,-0.0941941868150987,0.0968577526500768
-0.0313225941126786,0.103140897932012,-0.0313225941126786,0.0968577526500768
-0.220638672891619,0.0194439588706058,-0.0941941868150987,0.0168343879486245
-0.0169861624025436,0.0194439588706058,-0.0169861624025436,0.0168343879486245
-0.0658100147329421,0.238591778284611,-0.0658100147329421,0.238591778284611
-0.0313225941126786,0.238591778284611,-0.0313225941126786,0.238591778284611
-0.0658100147329421,0.0273617036807376,-0.0658100147329421,0.0273617036807376
-0.0169861624025436,0.0273617036807376,-0.0169861624025436,0.0273617036807376
-0.0313225941126786,0.239097238203961,-0.0313225941126786,0.239097238203961
-0.0169861624025436,0.239097238203961,-0.0169861624025436,0.239097238203961
-0.0925561731160405,0.0191047378472851,-0.0925561731160405,0.0191047378472851
-0.0169861624025436,0.0191047378472851,-0.0169861624025436,0.0191047378472851
-0.260548180090021,0.000210919250263142,-0.254782436723637,0.00800988507518306
-0.316456015745328,0.000210919250263142,-0.0897490735318724,0.00800988507518306
-0.108337900885482,0.0539173480487723,-0.108337900885482,0.0539173480487723
-0.275359069926076,0.0539173480487723,-0.275359069926076,0.0539173480487723
-0.252940499732647,0.342482721432148,-0.252940499732647,0.342482721432148
-0.283786921643861,0.342482721432148,-0.283786921643861,0.342482721432148
-0.252940499732647,0.0945062116651406,-0.252940499732647,0.0945062116651406
-0.322232360576614,0.0945062116651406,-0.322232360576614,0.0945062116651406
-0.283786921643861,0.0351547570577365,-0.283786921643861,0.0351547570577365
-0.143133223203365,0.0351547570577365,-0.143133223203365,0.0351547570577365
-0.159398490345248,0.158858611643049,-0.159398490345248,0.158858611643049
-0.207103605257626,0.158858611643049,-0.207103605257626,0.158858611643049
-0.0709113490022028,0.105266455421176,-0.0670113583937578,0.109905979099937
-0.162992364014689,0.105266455421176,0.00433239623677964,0.109905979099937
-0.0709113490022028,0.280847550025018,-0.0670113583937578,0.286224101994071
-0.0637052713272814,0.280847550025018,0.162814547854418,0.286224101994071
-0.0341461679592531,0.071500820379659,-0.0317549188530196,0.074153629007697
-0.101520876703077,0.071500820379659,-0.0220454543215424,0.074153629007697
-0.0341461679592531,0.297116134934874,-0.0317549188530196,0.300327519199707
-0.154319372124126,0.297116134934874,0.173592398776837,0.300327519199707
-0.101520876703077,0.144778998734106,-0.0220454543215424,0.419300064434299
-0.154319372124126,0.144778998734106,0.173592398776837,0.419300064434299
-0.101520876703077,0.0233836997185535,-0.0220454543215424,0.225861026010124
-0.0662430306445488,0.0233836997185535,-0.0708641805431128,0.225861026010124
-0.0338289029123569,0.0807998081405027,-0.0392037281587841,0.0770512830211814
-0.154319372124126,0.0807998081405027,0.173592398776837,0.0770512830211814
-0.290553591783971,0.0207414080999282,-0.284837218031177,0.0289660454031529
-0.0634533582219037,0.0207414080999282,-0.0381773533166926,0.0289660454031529
-0.290553591783971,0.111429141231174,-0.284837218031177,0.120384496135288
-0.145550410887689,0.111429141231174,0.0143178553961386,0.120384496135288
-0.0634533582219037,0.152050907237838,-0.0381773533166926,0.164133233022864
-0.145550410887689,0.152050907237838,0.0143178553961386,0.164133233022864
-0.224182109438628,0.261008049334825,-0.220580234217709,0.2653339593819
-0.145550410887689,0.261008049334825,0.0143178553961386,0.2653339593819
-0.0553783340226831,0.067193713456608,-0.0553783340226831,0.067193713456608
-0.180284254870378,0.067193713456608,-0.180284254870378,0.067193713456608
-0.156042442433996,0.0987543001460953,-0.15061143111927,0.1058249721043
-0.205555267707062,0.0987543001460953,-0.000505339283859415,0.1058249721043
-0.156042442433996,0.0295734375976256,-0.15061143111927,0.0361989188659729
-0.409134846679583,0.0295734375976256,-0.0656382163021047,0.0361989188659729
-0.172231484323501,0.100701590957356,-0.168922592228535,0.102700048941573
-0.205555267707062,0.100701590957356,-0.000505339283859415,0.102700048941573
-0.205555267707062,0.00559569554647251,-0.000505339283859415,0.0145066948617185
-0.321140354768043,0.00559569554647251,-0.205056108019012,0.0145066948617185
-0.276958704792049,0.00177227139042944,-0.0961547388334169,-0.00282587501779861
-0.0808127390125308,0.00177227139042944,-0.0808127390125308,-0.00282587501779861
-0.322826873158763,0.117487394208353,-0.0970875656892806,0.109618903309745
-0.103685056915433,0.117487394208353,-0.103685056915433,0.109618903309745
-0.135949380477788,0.163105561318912,-0.135949380477788,0.163105561318912
-0.103685056915433,0.163105561318912,-0.103685056915433,0.163105561318912
-0.135949380477788,0.227237212433449,-0.135949380477788,0.227237212433449
-0.113960590834797,0.227237212433449,-0.113960590834797,0.227237212433449
-0.135949380477788,0.100254282723196,-0.135949380477788,0.100254282723196
-0.0278066116492935,0.100254282723196,-0.0278066116492935,0.100254282723196
-0.103685056915433,0.0163961432521228,-0.103685056915433,0.0163961432521228
-0.113960590834797,0.0163961432521228,-0.113960590834797,0.0163961432521228
-0.103685056915433,0.218140145418561,-0.103685056915433,0.218140145418561
-0.0278066116492935,0.218140145418561,-0.0278066116492935,0.218140145418561
-0.113960590834797,0.33002619024289,-0.113960590834797,0.33002619024289
-0.0278066116492935,0.33002619024289,-0.0278066116492935,0.33002619024289
-0.16680108756258,0.104738965595737,-0.0901909780243699,0.0961937396530367
-0.182867880174329,0.104738965595737,-0.182867880174329,0.0961937396530367
-0.229377820128223,0.047316929718092,-0.229377820128223,0.047316929718092
-0.182867880174329,0.047316929718092,-0.182867880174329,0.047316929718092
-0.257117626931114,0.0551382894617188,-0.257117626931114,0.0551382894617188
-0.014535555376644,0.0551382894617188,-0.014535555376644,0.0551382894617188
-0.278021070263748,0.0837564056631102,-0.278021070263748,0.0837564056631102
-0.142724584883577,0.0837564056631102,-0.142724584883577,0.0837564056631102
-0.121895632412837,0.167846428654501,-0.081971153842656,0.158813062483835
-0.136189762834438,0.167846428654501,-0.136189762834438,0.158813062483835
-0.116392088977405,0.107144197979025,-0.116392088977405,0.107144197979025
-0.136189762834438,0.107144197979025,-0.136189762834438,0.107144197979025
-0.116392088977405,0.208835276651679,-0.116392088977405,0.208835276651679
-0.0437844166975259,0.208835276651679,-0.0437844166975259,0.208835276651679
-0.136189762834438,0.057124320788968,-0.136189762834438,0.057124320788968
-0.214680975943457,0.057124320788968,-0.214680975943457,0.057124320788968
-0.0437844166975259,0.115412347585653,-0.0437844166975259,0.115412347585653
-0.214680975943457,0.115412347585653,-0.214680975943457,0.115412347585653
-0.328440572958555,0.086820360159903,-0.0971780621298678,0.0802016146884104
-0.0653714917441352,0.086820360159903,-0.0653714917441352,0.0802016146884104
-0.0834437079045963,0.0541638767368415,-0.0834437079045963,0.0541638767368415
-0.109738801753974,0.0541638767368415,-0.109738801753974,0.0541638767368415
-0.0834437079045963,0.0674468646687974,-0.0834437079045963,0.0674468646687974
-0.0653714917441352,0.0674468646687974,-0.0653714917441352,0.0674468646687974
-0.13053718466184,0.0126004962084959,-0.13053718466184,0.0126004962084959
-0.1126135093233,0.0126004962084959,-0.1126135093233,0.0126004962084959
-0.417202454289302,0.0181493769220229,-0.0982058085879322,0.0119488383373261
-0.124426199381964,0.0181493769220229,-0.124426199381964,0.0119488383373261
-0.0918770996969873,0.0362629013699435,-0.0918770996969873,0.0362629013699435
-0.0403686788219427,0.0362629013699435,-0.0403686788219427,0.0362629013699435
-0.0918770996969873,0.0233679573040378,-0.0918770996969873,0.0233679573040378
-0.0627444065804854,0.0233679573040378,-0.0627444065804854,0.0233679573040378
-0.277376314316694,0.0974874477073484,-0.277376314316694,0.0974874477073484
-0.117223967714494,0.0974874477073484,-0.117223967714494,0.0974874477073484
-0.277376314316694,0.11129950262393,-0.277376314316694,0.11129950262393
-0.0231326313444303,0.11129950262393,-0.0231326313444303,0.11129950262393
-0.117223967714494,0.105060227193069,-0.117223967714494,0.105060227193069
-0.0802905236904039,0.105060227193069,-0.0802905236904039,0.105060227193069
-0.117223967714494,0.0124636769446407,-0.117223967714494,0.0124636769446407
-0.0231326313444303,0.0124636769446407,-0.0231326313444303,0.0124636769446407
-0.0802905236904039,0.226045657830848,-0.0802905236904039,0.226045657830848
-0.0231326313444303,0.226045657830848,-0.0231326313444303,0.226045657830848
-0.102006599408924,0.116406029648528,-0.0973234563297305,0.122228220733537
-0.336978850246252,0.116406029648528,0.0121283370051557,0.122228220733537
-0.102006599408924,0.0172380850283989,-0.0973234563297305,0.0225431034112253
-0.350784018615748,0.0172380850283989,-0.0772988712335777,0.0225431034112253
-0.102006599408924,0.124109349350925,-0.0973234563297305,0.129971714170315
-0.0372641255941781,0.124109349350925,0.0318066791527804,0.129971714170315
-0.102006599408924,0.0299166118959778,-0.0973234563297305,0.0352877503141131
-0.209404744889531,0.0299166118959778,-0.0627725789004762,0.0352877503141131
-0.336978850246252,0.143284584499681,0.0121283370051557,0.376100758888019
-0.0372641255941781,0.143284584499681,0.0318066791527804,0.376100758888019
-0.336978850246252,0.040975139221516,0.0121283370051557,0.0686808520457471
-0.209404744889531,0.040975139221516,-0.0627725789004762,0.0686808520457471
-0.0372641255941781,0.0964455267647869,0.0318066791527804,0.0981641334939755
-0.209404744889531,0.0964455267647869,-0.0627725789004762,0.0981641334939755
-0.0639872073251504,0.091049442701498,-0.0603136855634445,0.0953314289117584
-0.408395201003888,0.091049442701498,-0.0125730657931645,0.0953314289117584
-0.0639872073251504,0.0516783069755066,-0.0603136855634445,0.0558057752934857
-0.0327142049112728,0.0516783069755066,-0.0117005150702194,0.0558057752934857
-0.0327142049112728,0.000160098449607877,-0.0117005150702194,0.202285241803545
-0.247130841054915,0.000160098449607877,-0.198025087339207,0.202285241803545
-0.181838826214034,0.172674078659355,-0.181838826214034,0.172674078659355
-0.251019007647001,0.172674078659355,-0.251019007647001,0.172674078659355
-0.181838826214034,0.21959290257929,-0.181838826214034,0.21959290257929
-0.139749201900136,0.21959290257929,-0.139749201900136,0.21959290257929
-0.302311538495574,0.0400101142966975,-0.302311538495574,0.0400101142966975
-0.0673549766860614,0.0400101142966975,-0.0673549766860614,0.0400101142966975
-0.0173760810170581,0.0957425266270062,-0.0159998670509504,0.0972771688632374
-0.0689270402702752,0.0957425266270062,0.000721780105477803,0.0972771688632374
-0.0173760810170581,0.0535883368480484,-0.0159998670509504,0.0550639400322241
-0.157938963247037,0.0535883368480484,-0.0431524222839107,0.0550639400322241
-0.364401984014987,0.0287992174630483,-0.358962922498017,0.0376030558823983
-0.143820155232009,0.0287992174630483,-0.0560939994980141,0.0376030558823983
-0.143820155232009,0.0616059466938473,-0.0560939994980141,0.0986052168773915
-0.398782678949928,0.0616059466938473,-0.100258248099229,0.0986052168773915
-0.143820155232009,0.0932900063992997,-0.0560939994980141,0.116444643513961
-0.102536916380165,0.0932900063992997,-0.100158346898791,0.116444643513961
-0.232332297422067,0.0523709372573115,-0.160596660856139,0.0508663180619944
-0.188791893416162,0.0523709372573115,-0.181784201011771,0.0508663180619944
-0.0672566424326667,0.000594189207967735,-0.0555839391345761,-0.00457592304519537
-0.100720276069879,0.000594189207967735,-0.100720276069879,-0.00457592304519537
-0.100720276069879,0.00172773209212829,-0.100720276069879,0.00172773209212829
-0.122277135305073,0.00172773209212829,-0.122277135305073,0.00172773209212829
-0.101254301064894,0.00113286974518393,-0.0965863246133324,0.00633263277758738
-0.0948258293051933,0.00113286974518393,-0.0664024880174563,0.00633263277758738
-0.486032930334725,0.134897657651097,-0.0986904701406434,0.126634326359912
-0.111346349820626,0.134897657651097,-0.111346349820626,0.126634326359912
-0.486032930334725,0.139590838491735,-0.0986904701406434,0.130594781364995
-0.177664890763059,0.139590838491735,-0.177664890763059,0.130594781364995
-0.111346349820626,0.202638031836302,-0.111346349820626,0.202638031836302
-0.0539237206528203,0.202638031836302,-0.0539237206528203,0.202638031836302
-0.111346349820626,0.0184346545070142,-0.111346349820626,0.0184346545070142
-0.0959424500489189,0.0184346545070142,-0.0959424500489189,0.0184346545070142
-0.111346349820626,0.074807303353872,-0.111346349820626,0.074807303353872
-0.177664890763059,0.074807303353872,-0.177664890763059,0.074807303353872
-0.0539237206528203,0.211949069230467,-0.0539237206528203,0.211949069230467
-0.0959424500489189,0.211949069230467,-0.0959424500489189,0.211949069230467
-0.0539237206528203,0.202396249030328,-0.0539237206528203,0.202396249030328
-0.177664890763059,0.202396249030328,-0.177664890763059,0.202396249030328
-0.118962059464941,0.163645676046046,-0.118962059464941,0.163645676046046
-0.1646261589649,0.163645676046046,-0.1646261589649,0.163645676046046
-0.278394418890456,0.0551122459195239,-0.272652657883212,0.0635076942232522
-0.0411338344230385,0.0551122459195239,-0.0109452056364628,0.0635076942232522
-0.0138728337318803,0.141908323698754,-0.00898831831440211,0.212641617092022
-0.0411338344230385,0.141908323698754,-0.0109452056364628,0.212641617092022
-0.125946174517771,0.0372367738197865,-0.125946174517771,0.0372367738197865
-0.130266666130235,0.0372367738197865,-0.130266666130235,0.0372367738197865
-0.130266666130235,0.0204583747858719,-0.130266666130235,0.0204583747858719
-0.0519730671483526,0.0204583747858719,-0.0519730671483526,0.0204583747858719
-0.221066563912394,0.0164420219858897,-0.221066563912394,0.0164420219858897
-0.147703272020022,0.0164420219858897,-0.147703272020022,0.0164420219858897
-0.117635168847241,0.00471460521389728,-0.11267119790858,0.0103668863631978
-0.2021238968462,0.00471460521389728,-0.0840059064605313,0.0103668863631978
-0.0135896595829187,0.0617743631250933,-0.0135896595829187,0.0617743631250933
-0.172948446981242,0.0617743631250933,-0.172948446981242,0.0617743631250933
-0.0135896595829187,0.0404876762836024,-0.0135896595829187,0.0404876762836024
-0.0905577661772027,0.0404876762836024,-0.0905577661772027,0.0404876762836024
-0.172948446981242,0.0792320805476501,-0.172948446981242,0.0792320805476501
-0.0905577661772027,0.0792320805476501,-0.0905577661772027,0.0792320805476501
-0.401869889184477,0.151472522277161,-0.0980691902347336,0.141214953135888
-0.371554973237785,0.151472522277161,-0.371554973237785,0.141214953135888
-0.0266530420663759,0.0150292123916783,-0.0266530420663759,0.0150292123916783
-0.371554973237785,0.0150292123916783,-0.371554973237785,0.0150292123916783
-0.371554973237785,0.0435101203310019,-0.371554973237785,0.0435101203310019
-0.0753279729796837,0.0435101203310019,-0.0753279729796837,0.0435101203310019
-0.0914278783680766,0.104048918468685,-0.0869736003853857,0.109461522126957
-0.101150939308176,0.104048918468685,0.00737207859946383,0.109461522126957
-0.159449035458573,0.103460809667963,-0.0892998058150311,0.0936309393663513
-0.397758570311832,0.103460809667963,-0.397758570311832,0.0936309393663513
-0.0216254471551001,0.0706668575056718,-0.0216254471551001,0.0706668575056718
-0.19362308804885,0.0706668575056718,-0.19362308804885,0.0706668575056718
-0.405744796598555,0.0243943224867238,-0.405744796598555,0.0243943224867238
-0.284926306837342,0.0243943224867238,-0.284926306837342,0.0243943224867238
-0.284926306837342,0.159441112703809,-0.284926306837342,0.159441112703809
-0.0829885596270424,0.159441112703809,-0.0829885596270424,0.159441112703809
-0.301954650210465,0.131830865568699,-0.301954650210465,0.131830865568699
-0.153206880937551,0.131830865568699,-0.153206880937551,0.131830865568699
-0.153206880937551,0.122074606296548,-0.153206880937551,0.122074606296548
-0.0748093812184967,0.122074606296548,-0.0748093812184967,0.122074606296548
-0.0922303980812795,0.105110185985588,-0.0877575322826887,0.110555410791664
-0.0062707214920451,0.105110185985588,0.0278115625672715,0.110555410791664
-0.0922303980812795,0.283775055910213,-0.0877575322826887,0.290100618617455
-0.0871311518884296,0.283775055910213,0.165686770143305,0.290100618617455
-0.0922303980812795,0.577250734211754,-0.0877575322826887,0.585022343714811
-0.165206515541649,0.577250734211754,0.428742827737145,0.585022343714811
-0.0062707214920451,0.196890818716107,0.0278115625672715,0.219426319082341
-0.0871311518884296,0.196890818716107,0.165686770143305,0.219426319082341
-0.0062707214920451,0.134033926131568,0.0278115625672715,0.186402501639638
-0.165206515541649,0.134033926131568,0.428742827737145,0.186402501639638
-0.0871311518884296,0.235651765566658,0.165686770143305,0.418447886931149
-0.165206515541649,0.235651765566658,0.428742827737145,0.418447886931149
-0.165206515541649,0.155066077822754,0.428742827737145,0.169585605365803
-0.218490257452739,0.155066077822754,-0.211916952200923,0.169585605365803
-0.186040180027811,0.00967486329099744,-0.186040180027811,0.00967486329099744
-0.0128600958096044,0.00967486329099744,-0.0128600958096044,0.00967486329099744
-0.13142542358774,0.0858802582107618,-0.0844072880391251,0.0790604204802814
-0.076819627241388,0.0858802582107618,-0.076819627241388,0.0790604204802814
-0.441628319879937,0.0210875798908391,-0.441628319879937,0.0210875798908391
-0.00682867404192476,0.0210875798908391,-0.00682867404192476,0.0210875798908391
-0.441628319879937,0.0120572416219328,-0.441628319879937,0.0120572416219328
-0.076819627241388,0.0120572416219328,-0.076819627241388,0.0120572416219328
-0.00682867404192476,0.182275595249083,-0.00682867404192476,0.182275595249083
-0.0430251565373231,0.182275595249083,-0.0430251565373231,0.182275595249083
-0.00682867404192476,0.341977868787911,-0.00682867404192476,0.341977868787911
-0.076819627241388,0.341977868787911,-0.076819627241388,0.341977868787911
-0.0430251565373231,0.365576174611451,-0.0430251565373231,0.365576174611451
-0.076819627241388,0.365576174611451,-0.076819627241388,0.365576174611451
-0.413597603260082,0.22115733976363,-0.413597603260082,0.22115733976363
-0.0356689295640509,0.22115733976363,-0.0356689295640509,0.22115733976363
